glyph_id,char,work_id,work_title,canvas_index,canvas_label,bbox_x,bbox_y,bbox_w,bbox_h,bbox_xywh,cell_x,cell_y,cell_w,cell_h,cell_xywh,padded_x,padded_y,padded_w,padded_h,padded_xywh,refined_x,refined_y,refined_w,refined_h,refined_xywh,display_x,display_y,display_w,display_h,display_xywh,bbox_method,local_image,auto_col,auto_row,work_index,uri,viewer_url,manifest_url,canvas_id,canvas_width,canvas_height,annotation_page_url,annotation_id,annotation_index,order_in_page,motivation,bbox_xyxy,target,creator,contribution,temporal,temporal_value,year,script_form,shelf_mark,brief_source,source,quality
001_道因法师碑_p0006_c013,道,001_道因法师碑,道因法师碑,6,六,673,1232,130,130,"[673, 1232, 130, 130]",669,1210,149,166,"[669, 1210, 149, 166]",650,1209,176,176,"[650, 1209, 176, 176]",651,1183,185,230,"[651, 1183, 185, 230]",651,1183,185,230,"[651, 1183, 185, 230]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0006.jpg,1,4,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b,1436,2231,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/s,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/c/a/083b1619-6766-47a4-9f63-ca607b67738e,13,13,supplementing,"[673, 1232, 803, 1362]","https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b#xywh=673,1232,130,130",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0006_c014,因,001_道因法师碑,道因法师碑,6,六,673,1405,130,130,"[673, 1405, 130, 130]",669,1390,149,146,"[669, 1390, 149, 146]",650,1382,176,176,"[650, 1382, 176, 176]",651,1363,185,205,"[651, 1363, 185, 205]",651,1363,185,205,"[651, 1363, 185, 205]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0006.jpg,1,5,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b,1436,2231,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/s,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/c/a/129b8cef-c720-4ff9-87b8-50569e5fe33f,14,14,supplementing,"[673, 1405, 803, 1535]","https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b#xywh=673,1405,130,130",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0006_c015,法,001_道因法师碑,道因法师碑,6,六,673,1550,130,130,"[673, 1550, 130, 130]",669,1549,149,147,"[669, 1549, 149, 147]",650,1527,176,176,"[650, 1527, 176, 176]",651,1522,185,206,"[651, 1522, 185, 206]",651,1522,185,206,"[651, 1522, 185, 206]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0006.jpg,1,6,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b,1436,2231,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/s,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/c/a/44f81650-5cb8-4be2-bcfb-0d69a4784486,15,15,supplementing,"[673, 1550, 803, 1680]","https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b#xywh=673,1550,130,130",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0006_c016,师,001_道因法师碑,道因法师碑,6,六,673,1725,130,130,"[673, 1725, 130, 130]",669,1710,149,160,"[669, 1710, 149, 160]",650,1702,176,176,"[650, 1702, 176, 176]",651,1689,185,216,"[651, 1689, 185, 216]",651,1689,185,216,"[651, 1689, 185, 216]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0006.jpg,1,7,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b,1436,2231,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/s,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/c/a/a82fe331-4f3c-491b-9420-9b394dbab4e9,16,16,supplementing,"[673, 1725, 803, 1855]","https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b#xywh=673,1725,130,130",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0006_c017,碑,001_道因法师碑,道因法师碑,6,六,510,542,156,156,"[510, 542, 156, 156]",505,551,151,138,"[505, 551, 151, 138]",482,514,212,212,"[482, 514, 212, 212]",487,521,187,198,"[487, 521, 187, 198]",487,521,187,198,"[487, 521, 187, 198]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0006.jpg,2,0,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b,1436,2231,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/s,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/c/a/aeb4bf5c-100a-419d-aab9-30da421eca34,17,17,supplementing,"[510, 542, 666, 698]","https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b#xywh=510,542,156,156",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0006_c018,文,001_道因法师碑,道因法师碑,6,六,510,691,156,156,"[510, 691, 156, 156]",505,701,151,143,"[505, 701, 151, 143]",482,663,212,212,"[482, 663, 212, 212]",487,670,187,205,"[487, 670, 187, 205]",487,670,187,205,"[487, 670, 187, 205]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0006.jpg,2,1,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b,1436,2231,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/s,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/c/a/e41ca696-3087-472f-91c6-7e7bffeb1981,18,18,supplementing,"[510, 691, 666, 847]","https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b#xywh=510,691,156,156",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0006_c019,并,001_道因法师碑,道因法师碑,6,六,510,854,156,156,"[510, 854, 156, 156]",505,857,151,159,"[505, 857, 151, 159]",482,826,212,212,"[482, 826, 212, 212]",487,822,187,229,"[487, 822, 187, 229]",487,822,187,229,"[487, 822, 187, 229]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0006.jpg,2,2,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b,1436,2231,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/s,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/c/a/4bf02a25-8a03-446b-baba-866e079ebb04,19,19,supplementing,"[510, 854, 666, 1010]","https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b#xywh=510,854,156,156",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0006_c020,序,001_道因法师碑,道因法师碑,6,六,510,1035,156,156,"[510, 1035, 156, 156]",505,1030,151,166,"[505, 1030, 151, 166]",482,1007,212,212,"[482, 1007, 212, 212]",487,998,187,235,"[487, 998, 187, 235]",487,998,187,235,"[487, 998, 187, 235]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0006.jpg,2,3,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b,1436,2231,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/s,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/c/a/7a73470c-bf23-4f83-a1d1-edfaea6c23d6,20,20,supplementing,"[510, 1035, 666, 1191]","https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b#xywh=510,1035,156,156",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0006_c021,中,001_道因法师碑,道因法师碑,6,六,345,672,126,126,"[345, 672, 126, 126]",325,656,166,158,"[325, 656, 166, 158]",322,649,172,172,"[322, 649, 172, 172]",305,630,206,219,"[305, 630, 206, 219]",305,630,206,219,"[305, 630, 206, 219]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0006.jpg,3,0,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b,1436,2231,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/s,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/c/a/8c6d3261-2bf4-4398-92a2-b77cb06822c1,21,21,supplementing,"[345, 672, 471, 798]","https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b#xywh=345,672,126,126",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0006_c022,台,001_道因法师碑,道因法师碑,6,六,345,844,126,126,"[345, 844, 126, 126]",325,829,166,180,"[325, 829, 166, 180]",322,821,172,172,"[322, 821, 172, 172]",305,803,206,246,"[305, 803, 206, 246]",305,803,206,246,"[305, 803, 206, 246]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0006.jpg,3,1,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b,1436,2231,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/s,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/c/a/4297c48f-655d-4a89-9d50-6ed1c639f691,22,22,supplementing,"[345, 844, 471, 970]","https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b#xywh=345,844,126,126",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0006_c023,司,001_道因法师碑,道因法师碑,6,六,345,1064,126,126,"[345, 1064, 126, 126]",325,1024,166,161,"[325, 1024, 166, 161]",322,1041,172,172,"[322, 1041, 172, 172]",305,998,206,222,"[305, 998, 206, 222]",305,998,206,222,"[305, 998, 206, 222]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0006.jpg,3,2,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b,1436,2231,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/s,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/c/a/bfc41896-703f-4d09-8a3f-60499bb07b12,23,23,supplementing,"[345, 1064, 471, 1190]","https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b#xywh=345,1064,126,126",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0006_c024,藩,001_道因法师碑,道因法师碑,6,六,345,1194,126,126,"[345, 1194, 126, 126]",325,1198,166,142,"[325, 1198, 166, 142]",322,1171,172,172,"[322, 1171, 172, 172]",305,1168,206,203,"[305, 1168, 206, 203]",305,1168,206,203,"[305, 1168, 206, 203]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0006.jpg,3,3,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b,1436,2231,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/s,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/c/a/33b99250-3cfa-45da-8501-69f2a3afec77,24,24,supplementing,"[345, 1194, 471, 1320]","https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b#xywh=345,1194,126,126",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0006_c025,大,001_道因法师碑,道因法师碑,6,六,345,1373,126,126,"[345, 1373, 126, 126]",325,1354,166,172,"[325, 1354, 166, 172]",322,1350,172,172,"[322, 1350, 172, 172]",305,1328,206,236,"[305, 1328, 206, 236]",305,1328,206,236,"[305, 1328, 206, 236]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0006.jpg,3,4,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b,1436,2231,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/s,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/c/a/d8158779-c840-4531-a4ba-017240554b90,25,25,supplementing,"[345, 1373, 471, 1499]","https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b#xywh=345,1373,126,126",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0006_c026,夫,001_道因法师碑,道因法师碑,6,六,345,1568,126,126,"[345, 1568, 126, 126]",325,1541,166,184,"[325, 1541, 166, 184]",322,1545,172,172,"[322, 1545, 172, 172]",305,1515,206,250,"[305, 1515, 206, 250]",305,1515,206,250,"[305, 1515, 206, 250]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0006.jpg,3,5,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b,1436,2231,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/s,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/c/a/e05743f8-50cb-4b42-8ba7-62f113932847,26,26,supplementing,"[345, 1568, 471, 1694]","https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b#xywh=345,1568,126,126",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0006_c027,陇,001_道因法师碑,道因法师碑,6,六,345,1771,126,126,"[345, 1771, 126, 126]",325,1741,166,186,"[325, 1741, 166, 186]",322,1748,172,172,"[322, 1748, 172, 172]",305,1715,206,253,"[305, 1715, 206, 253]",305,1715,206,253,"[305, 1715, 206, 253]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0006.jpg,3,6,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b,1436,2231,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/s,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/c/a/eef884a6-f16b-4ca3-8a81-fdac0ed506c4,27,27,supplementing,"[345, 1771, 471, 1897]","https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b#xywh=345,1771,126,126",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0006_c028,西,001_道因法师碑,道因法师碑,6,六,154,680,146,146,"[154, 680, 146, 146]",144,677,166,152,"[144, 677, 166, 152]",128,654,198,198,"[128, 654, 198, 198]",124,647,206,215,"[124, 647, 206, 215]",124,647,206,215,"[124, 647, 206, 215]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0006.jpg,4,0,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b,1436,2231,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/s,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/c/a/e08a01ef-3948-4e18-9310-9b03baf45915,28,28,supplementing,"[154, 680, 300, 826]","https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b#xywh=154,680,146,146",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0006_c029,李,001_道因法师碑,道因法师碑,6,六,154,846,146,146,"[154, 846, 146, 146]",144,844,166,172,"[144, 844, 166, 172]",128,820,198,198,"[128, 820, 198, 198]",124,814,206,240,"[124, 814, 206, 240]",124,814,206,240,"[124, 814, 206, 240]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0006.jpg,4,1,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b,1436,2231,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/s,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/c/a/1d0bbf45-1910-4266-b2b1-689de442ab49,29,29,supplementing,"[154, 846, 300, 992]","https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b#xywh=154,846,146,146",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0006_c030,俨,001_道因法师碑,道因法师碑,6,六,154,1055,146,146,"[154, 1055, 146, 146]",144,1031,166,177,"[144, 1031, 166, 177]",128,1029,198,198,"[128, 1029, 198, 198]",124,1001,206,246,"[124, 1001, 206, 246]",124,1001,206,246,"[124, 1001, 206, 246]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0006.jpg,4,2,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b,1436,2231,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/s,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/c/a/2eb6f71c-b1d1-4310-bbc4-e15bc5e5cb5b,30,30,supplementing,"[154, 1055, 300, 1201]","https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b#xywh=154,1055,146,146",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
001_道因法师碑_p0006_c031,字,001_道因法师碑,道因法师碑,6,六,154,1230,146,146,"[154, 1230, 146, 146]",144,1223,166,169,"[144, 1223, 166, 169]",128,1204,198,198,"[128, 1204, 198, 198]",124,1193,206,236,"[124, 1193, 206, 236]",124,1193,206,236,"[124, 1193, 206, 236]",offline_local_binary_ring_bottom_guard,assets/page_images/001_道因法师碑/p0006.jpg,4,3,1,http://data.library.sh.cn/bt/resource/work/v1e0qbx3r5wp1uw4,http://iiif.library.sh.cn/api/viewer/17A331,https://iiif.library.sh.cn/p/3/02c55611-7427-4cd0-a2cd-a15b5ccbaa9c,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b,1436,2231,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/s,https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b/ap/c/a/89627b2e-d27f-4754-aa99-c308353bbe65,31,31,supplementing,"[154, 1230, 300, 1376]","https://iiif.library.sh.cn/c/3/3c38db5e-7ee1-4618-8370-e0321ae2f75b#xywh=154,1230,146,146",李俨撰文，欧阳通楷书,欧阳通（楷书）；李儇（撰文）,唐,龙朔三年十月十日刻立（663）,663,楷书,17A331,《翰墨瑰宝：上海图书馆藏珍本碑帖丛刊》第二辑,iiif_annotation_target_xywh,iiif_xywh
